"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6337,12879512,11398120,1481392,427082,385580,668730,4121,160,3961,4167,196,3971,6194184,2010,11398120,1978922,1135681,0,378377,3090619,4814521,0,385580,181359,95466,0,0,0,108755,0,3447,2170
2011,7568,7568,7578,6339,13054838,12153405,901433,92424,225417,583592,4442,163,4279,4488,202,4286,4236517,2011,12153405,1760330,935565,0,633252,3346698,5477560,0,225417,99697,65878,0,0,0,59842,0,3126,1851
2012,7568,7568,7578,6348,18434736,16617292,1817444,233592,435606,1148246,4232,159,4073,4282,201,4081,0,2012,16617292,3182200,1606637,0,422557,4398930,7006968,0,435606,189565,131903,0,0,0,114138,0,3336,2066
2013,7568,7568,7578,6940,6369058,5677377,691681,100034,143992,447655,6413,87,6326,6438,107,6331,13472,2013,5677377,841084,293851,0,0,2133106,2409336,0,143992,90343,0,0,0,0,53649,0,1155,502
2014,7568,7568,7578,6322,35814006,29442067,6371939,4017202,1142531,1212206,1087,194,893,1124,230,894,0,2014,29442067,7132474,4900360,0,2634850,7054561,7719822,0,1142531,714559,0,0,0,0,427972,0,6481,5198
2015,7568,7568,7578,6323,149202,142703,6499,5839,657,3,3311,169,3142,3355,206,3149,23463396,2015,142703,13620,71120,0,1150,56813,0,0,657,489,0,0,0,0,168,0,4257,2968
2016,7568,7568,7578,6325,14223813,12763652,1460161,496347,276000,687814,3563,183,3380,3607,219,3388,7939236,2016,12763652,2241503,2337707,0,442693,2976737,4765012,0,276000,171128,3049,0,0,0,101823,0,4005,2718
2017,7568,7568,7578,6322,7805851,6462701,1343150,810779,261672,270699,2218,195,2023,2259,230,2029,21827571,2017,6462701,1473109,1016736,0,360372,1646968,1965516,0,261672,158097,9729,0,0,0,93846,0,5350,4063
2018,7568,7568,7578,6322,31385676,24242927,7142749,4580946,1342810,1218993,1234,193,1041,1275,229,1046,3628773,2018,24242927,6847599,4448459,0,884932,5601637,6460300,0,1342810,796317,68879,0,0,0,477614,0,6334,5047
2019,7568,7568,7578,6322,318622,307475,11147,6377,1346,3424,1619,194,1425,1659,230,1429,32653603,2019,307475,24236,82371,0,1808,102773,96287,0,1346,549,521,0,0,0,276,0,5949,4663
2020,7568,7568,7578,6667,4538796,4149703,389093,43628,74304,271161,5824,112,5712,5846,127,5719,5127938,2020,4149703,560098,355532,0,52155,1042469,2139449,0,74304,46693,259,0,0,0,27352,0,1744,821
2021,7568,7568,7578,6604,11190150,9659891,1530259,454524,437973,637762,5543,130,5413,5566,147,5419,0,2021,9659891,1581932,620435,0,18342,2382892,5056290,0,437973,204044,111089,0,0,0,122840,0,2025,1038
