"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6303,39560634,32156001,7404633,3808752,1343012,2252869,409,188,221,451,229,222,0,2010,32156001,10212432,6411125,0,545866,7338594,7647984,0,1343012,730260,173968,0,0,0,438784,0,7159,5852
2011,7568,7568,7578,6322,35034840,29783185,5251655,2441905,875097,1934653,1228,194,1034,1270,230,1040,0,2011,29783185,7730087,4198481,0,2689528,7450793,7714296,0,875097,543497,6064,0,0,0,325536,0,6340,5052
2012,7568,7568,7578,6295,22667652,19805913,2861739,576724,635695,1649320,3466,161,3305,3517,205,3312,0,2012,19805913,4531652,1751990,0,339910,5705683,7476678,0,635695,285182,178426,0,0,0,172087,0,4102,2778
2013,7568,7568,7578,6323,30608514,26939924,3668590,1335136,759516,1573938,2029,198,1831,2071,235,1836,0,2013,26939924,6016865,5181196,0,1304756,6860961,7576146,0,759516,363582,176888,0,0,0,219046,0,5539,4252
2014,7568,7568,7578,6382,12688300,11395068,1293232,200270,334266,758696,4879,144,4735,4928,185,4743,2173124,2014,11395068,1602665,887530,0,1061,3047026,5856786,0,334266,160080,78026,0,0,0,96160,0,2689,1454
2015,7568,7568,7578,6580,10738606,9818937,919669,32716,165660,721293,5527,116,5411,5547,130,5417,542220,2015,9818937,1600426,768419,0,46628,2384364,5019100,0,165660,91183,20173,0,0,0,54304,0,2041,1033
2016,7568,7568,7578,6323,36394236,30835546,5558690,2522949,1158525,1877216,982,195,787,1020,230,790,0,2016,30835546,8504422,2686437,0,3942134,7993783,7708770,0,1158525,538585,294961,0,0,0,324979,0,6586,5303
2017,7568,7568,7578,6407,8890602,8183567,707035,122831,180411,403793,5015,117,4898,5073,167,4906,5241084,2017,8183567,937515,511893,0,264166,2173547,4296446,0,180411,89585,37378,0,0,0,53448,0,2553,1334
2018,7568,7568,7578,6322,38626740,31425809,7200931,3520113,1243903,2436915,578,195,383,616,231,385,0,2018,31425809,10686096,3909671,0,1734766,7497026,7598250,0,1243903,726901,80859,0,0,0,436143,0,6990,5706
2019,7568,7568,7578,6313,37670742,30412843,7257899,3526749,1228456,2502694,751,191,560,790,229,561,0,2019,30412843,9860354,3525553,0,1859532,7591258,7576146,0,1228456,751658,26257,0,0,0,450541,0,6817,5523
2020,7568,7568,7578,6322,28961766,26194389,2767377,595383,569781,1602213,2327,199,2128,2369,235,2134,0,2020,26194389,6544772,4495595,0,1317218,6382230,7454574,0,569781,238903,186489,0,0,0,144389,0,5241,3953
