"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6376,16484058,15581295,902763,53603,129877,719283,4585,133,4452,4639,179,4460,0,2010,15581295,2266631,1517679,0,799071,4062784,6935130,0,129877,77697,5918,0,0,0,46262,0,2983,1737
2011,7568,7568,7578,6347,16080660,14547705,1532955,267934,378746,886275,4658,141,4517,4712,188,4524,0,2011,14547705,2189583,984638,0,344566,3950112,7078806,0,378746,194305,67885,0,0,0,116556,0,2910,1635
2012,7568,7568,7578,6322,28823616,23961234,4862382,1959418,1015705,1887259,2352,195,2157,2392,231,2161,0,2012,23961234,6272752,3104935,0,624442,6487953,7471152,0,1015705,516896,187765,0,0,0,311044,0,5216,3930
2013,7568,7568,7578,6576,11111884,10246914,864970,23374,146583,695013,5556,123,5433,5577,139,5438,6428,2013,10246914,1679365,833292,0,2872,2476159,5255226,0,146583,78473,21280,0,0,0,46830,0,2012,999
2014,7568,7568,7578,6442,14061333,12909049,1152284,117800,249330,785154,5023,137,4886,5072,181,4891,2337,2014,12909049,1672349,945645,0,415405,3371548,6504102,0,249330,135746,32419,0,0,0,81165,0,2545,1370
2015,7568,7568,7578,7461,811972,557516,254456,54434,59325,140697,7376,41,7335,7387,43,7344,249020,2015,557516,256925,80832,0,145929,73830,0,0,59325,36203,1817,0,0,0,21305,0,192,74
2016,7568,7568,7578,7282,2829312,2541118,288194,525,65492,222177,7056,112,6944,7055,104,6951,0,2016,2541118,566952,279824,0,148548,1219760,326034,0,65492,26619,22929,0,0,0,15944,0,512,227
2017,7568,7568,7578,6589,10321714,9882576,439138,23073,71967,344098,5391,129,5262,5416,147,5269,1715418,2017,9882576,1042767,786507,0,616169,2585195,4851938,0,71967,44098,1872,0,0,0,25997,0,2177,1173
2018,7568,7568,7578,6322,40676886,35556201,5120685,1797893,1015694,2307098,207,191,16,243,227,16,0,2018,35556201,10330676,7415950,0,1711269,8317698,7780608,0,1015694,416410,347206,0,0,0,252078,0,7361,6079
2019,7568,7568,7578,6584,11195478,10147515,1047963,69240,333223,645500,5542,127,5415,5571,149,5422,198,2019,10147515,1481516,496239,0,39710,2383010,5747040,0,333223,118202,143285,0,0,0,71736,0,2026,1013
